full_text,text_clean,class
Usut Punya Usut Prabowo Akan Dapat Tiket Capres PDIP Gantikan Ganjar? https://t.co/rco1S7X0Nq https://t.co/L713hzlJky,usut punya usut tiket capres pdip ganti,1
@lalisaafranss @Riza_Ganjar_15 @inuu90 @dolcegust0 @tanyarlfes Wkwkwkkw obsessed,wkwkwkkw obse edisi,2
@KikiDaliyo @Puspen_TNI @_TNIAU Netral buat Prabowo mungkin,netral,0
Saya kira kesalahan terbesar PDI-P saat ini ialah terlalu cepat mendeklarasikan Ganjar Pranowo sebagai presiden. Andai saja PDI-P memainkan waktu sampai di ujung batas pencalonan. Mungkin ganjar dan PDIP dapat memenangkan pemilu 2024,kira salah besar cepat deklarasi presiden andai main waktu akhir batas calon pdip menang milu,0
Budiman Sujatmiko bertemu Prabowo... Kelemahan Ganjar  1)Ganjar terlalu banyak mencitrakan diri di Medsos.  2)Ganjar akui kegagalannya (kemiskinan di brebes) gmn mau ngurus Indonesia?  3)Ganjar PD brkta mnykai video amoral 4)Trlalu ambisi nyapres dan menjilat partai 5)boneka pdip https://t.co/mYlm1GPsLm,budiman sujatmiko temu lemah citra media sosial aku gagal miskin brebes gimana urus indonesia brkta mnykai video amoral terlalu ambisi nyapres jilat partai boneka pdip,0
Usut Punya Usut Prabowo Akan Dapat Tiket Capres PDIP Gantikan Ganjar? https://t.co/KzeTjvGbRV,usut punya usut tiket capres pdip ganti,1
"Prabowo ganjar 2024, anis no !! https://t.co/73ZVNV0KHu",anis,0
@OposisiCerdas Akibat mengikuti si ganjar nih. Nge- bokep...,akibat ikut porno,1
"@Riza_Ganjar_15 @lalisaafranss @inuu90 @dolcegust0 @tanyarlfes Sara banget lu anjeng, nanti kalau dibalik janji gak demo di monas",sara banget kamu anjeng balik janji demo monas,1
@musniumar tak usah panjang panjang Nulis Mar. 1 hal yg pasti survey anies  tertinggal jauh dan yg jadi presiden Ganjar Pranowo.,perlu panjang panjang nulis survey tinggal jauh jadi presiden,1
@haechaneon @Riza_Ganjar_15 @rujakcingvr @tanyarlfes Agak-agak anjir tu orang,orang,2
@alisyarief Semoga terkabul doa ganjar pk baju ini nnt di tahanan 😁 https://t.co/ytdcwPdjbF,moga kabul jahat kelamin baju tahan,0
@Riza_Ganjar_15 @gojekindonesia kasian delo,kasi delo,1
@Joker_Wedoks @Andrikosasih @hutahur1 @DJoker_GinOngs @NGM_007 @Yudiantiyaman @putri_Aalona @ganjarpranowo @Dennysiregar7 @psi_id @Puspen_TNI @mazzini_gsp @kurawa @aniesbaswedan Menolak lupa ya 😂😂😂bukan kah sekjen ttp nyinyir 😂😂jangan bicara jejak Ganjar jg punya jejak yg di bongkar oleh sekjen ya 🤔🤔jadi lebih baik diam 🤪 https://t.co/ucq84gownR,tolak lupa sekjen tetap nyinyir bicara jejak punya jejak bongkar sekjen jadi baik diam,0
@yusuf_dumdum Kalau dilawan oleh UE dengan economic sanction ke  Indonesia. Kita bisa bangkrut secepatnya. Coba pikirnya pakai data bukan sekedar retorika kosong agar supaya orang2 kampung merasa Ganjar hebat. RI butuh UE lebih dari UE butuh kita.,lawan economic sanction indonesia bangkrut cepat coba pikir pakai data dar retorika kosong orang kampung rasa hebat butuh butuh,1
Jokowi Ogah Wariskan Proyek Mangrak ke Prabowo-Ganjar-Anies! - CNBC Indonesia #Prabowo #BangkitBersama https://t.co/1haOw6R0DC,mau waris proyek mangrak cnbc indonesia,1
abah leung as ganjar in newjeans mv https://t.co/cohMD98dhB,abah leung newjeans,0
Berita Prabowo :  Sandiaga Uno Ingin Ajak Ganjar dan Prabowo Subianto Tamasya ke Danau Toba - https://t.co/Z1QE1sPB8z #Prabowo #BangkitBersama https://t.co/JzZHE5XwHX,berita sandiaga ajak tamasya danau toba,0
@lalisaafranss Kebanyakan makan babi,banyak makan babi,1
Berita Prabowo :  Jokowi Ogah Wariskan Proyek Mangrak ke Prabowo Subianto-Ganjar-Anies! - CNBC Indonesia #Prabowo #BangkitBersama https://t.co/eXKLJA6ctm,berita mau waris proyek mangrak cnbc indonesia,0
"@lalisaafranss Bukan ga terima , paling males org kaya lu  Gw incer balik . Susah soalnya org kaya lu . Paling sotoy",terima malas orang kaya kamu incer balik susah soal orang kaya kamu sok tahu,1
"pesan ganjar bahwa filosofi garis lurus hitam dan putih bahwa itu menunjukan sebuah karakter yang punya pilihan lurus dan setia,tidak abu abu dan tidak muter muter.apalagi 2 kaki yang berbeda pengertian dengan kaki 2. https://t.co/Tziz0dVoNs",pesan filosofi garis lurus hitam putih tunjuk karakter punya pilih lurus setia muter muter kaki beda erti kaki,1
@lalisaafranss @inuu90 @dolcegust0 @tanyarlfes So tau . Ga mau kalah kan lu .  Pdhl kalian itu masih satu cuman beda aliran yg terpecahkan .,tahu kalah kamu padahal satu beda alir pecah,0
@ganjarpranowo Sangking tidak adanya prestasi kau ganjar. Jokowi terus kau sebut dan di endors sama presiden,sangking prestasi kamu terus kamu sebut endors presiden,1
"@Aryprasetyo85 @seruanhl @Puspen_TNI Foto balihonya menhan. Judulnya baliho Ganjar ,,,yg ngaco siapa nich",foto baliho menhan judul baliho ngaco nich,0
Saran kegiatan buat comprehend film Oppenheimer beserta pembobotannya: - Baca American Prometheus (50%) - Belajar sejarah perkembangan fisika (20%) - Belajar sejarah PD2 (20%) - Nonton video terakhir Veritasium (10%),saran giat comprehend film oppenheimer serta bobot baca american prometheus ajar sejarah kembang fisika ajar sejarah nonton video akhir veritasium,0
Bukti keseriusan Pak Jokowi mendukung Ganjar Pranowo https://t.co/CkU3GeGnSU  #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju https://t.co/1Mo5CojD6d,bukti serius dukung,1
Dukung Ganjar Pranowo https://t.co/GEPoI424gN  #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju https://t.co/bYAVkC7CZj,dukung,1
Bukti keseriusan Pak Jokowi mendukung Ganjar Pranowo https://t.co/CkU3GeGnSU  #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju,bukti serius dukung,1
Dukung Ganjar Pranowo https://t.co/GEPoI424gN  #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju,dukung,0
@Riza_Ganjar_15 @haechaneon @rujakcingvr @tanyarlfes Sorry salfok wajahnya kek mario dandy,maaf salfok wajah kayak mario dandy,0
@gtobing2903 @hutahur1 @DJoker_GinOngs @NGM_007 @Yudiantiyaman @putri_Aalona @Andrikosasih @ganjarpranowo @Dennysiregar7 @psi_id @Puspen_TNI @mazzini_gsp @kurawa @aniesbaswedan Bengok loe...  Liat tgl kapan ? Dan kapan pak Ganjar Pranowo di usung PDI-P?  Setelah tgl 21 April 2023 apa masih ada yg berani nyinyir pak Ganjar? https://t.co/SPpbSc4ucd,bengok kamu lihat tanggal usung tanggal april berani nyinyir,1
"@strike_bravo_b Elah politik dari dulu gitu, kalau bersebrangan atau beda poros, ya sikut-sikutan, kalau dah 1 sirkel ya peluk-pelukan, percaya deh semisal Anies win, eh PDI malah ga jadi oposisi buzzer ganjar, bakal genjatan senjata sama Anies dan sebaliknya.",elah politik gitu bersebrangan beda poros sikut sikut sirkel peluk peluk percaya misal jadi oposisi buzzer bakal genjatan senjata,1
Ganjar membahas masa depan bangsa bersama dengan para Masyayikh Se-Indonesia yang dihadiri oleh Gus mus dan Gus Baha #GanjarJateng #GanjarMembangun #GanjarBersamaUlama #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https://t.co/KH24Y3v8sE,bahas masa bangsa masyayikh indonesia hadir baha,1
Ganjar peduli pembangunan IKN untuk masa depan bangsa Indonesia #GanjarJateng #GanjarMembangun #GanjarBersamaUlama #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https://t.co/Iw9j1VQa80,peduli bangun masa bangsa indonesia,1
"Ganjar dekat dengan para Ulama, dan sangat dicintai oleh masyarakat #GanjarJateng #GanjarMembangun #GanjarBersamaUlama #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https://t.co/5WpKmMPS7b",ulama cinta masyarakat,1
"Pak Ganjar sosok pemimpin hebat, tegas, dan juga memiliki keberanian. Pak Ganjar Pilihan Rakyat  Keisya PT Vale SISCA JANGAN LUPA MAKAN Anna Barbie Binus Oppenheimer Suzy Top 5 Freya Lombok MC YEONJUN Marlo hobi Suchwita BTS TAKE TWO DOMINATION Margot Robbie Yoona https://t.co/ABGaqS2v4d",sosok pimpin hebat tegas milik berani pilih rakyat isya vale sisca lupa makan anna barbie bus oppenheimer suzy freya lombok yeonjun marlo hobi suchwita take domination margot robbie yoona,0
Ganjar Minta Relawan Mulai Dekati Pemilih di Wilayah Basisnya https://t.co/lcoDKGFI0x,minta rawan mulai dekat pilih wilayah basis,0
Ganjar Pranowo Presiden Indonesia Tahun 2024👍🇮🇩  Keisya PT Vale SISCA JANGAN LUPA MAKAN Anna Barbie Binus Oppenheimer Suzy Top 5 Freya Lombok MC YEONJUN Marlo hobi Suchwita BTS TAKE TWO DOMINATION Margot Robbie Yoona https://t.co/igOat7KheU,presiden indonesia tahun isya vale sisca lupa makan anna barbie bus oppenheimer suzy freya lombok yeonjun marlo hobi suchwita take domination margot robbie yoona,1
@DokterTifa Hehe..ayo di perhatikan wilayanya sebagai gubnur pak ganjar,perhati wilayanya gubnur,2
@Miduk17 Tetep aja elektabilitas Ganjar ga naik naik malah makin nyungsep piye?,tetap elektabilitas naik naik nyungsep piye,2
@Joker_Wedoks @hutahur1 @DJoker_GinOngs @NGM_007 @Yudiantiyaman @putri_Aalona @Andrikosasih @ganjarpranowo @Dennysiregar7 @psi_id @Puspen_TNI @mazzini_gsp @kurawa @aniesbaswedan Kasihan sekjen PDIP aja bilang Ganjar gimmik. 🤪🤪🤪🤪jejak ya langsung dr PDIP bukan dr partai lain di bongkar partainya 🤔🤔🤔 https://t.co/tOhLnb5dJF,kasihan sekjen pdip bilang gimmik jejak langsung pdip partai bongkar partai,0
@Joker_Wedoks @DJoker_GinOngs @NGM_007 @gtobing2903 @Yudiantiyaman @putri_Aalona @Andrikosasih @ganjarpranowo @Dennysiregar7 @psi_id @Puspen_TNI @mazzini_gsp @kurawa @aniesbaswedan @Joker_Wedoks gak malu jang lu ngirim2 gtu sma aja lu ngerendahin ganjar j,malu jang kamu kirim gitu sama kamu ngerendahin,1
Ganjar Pranowo tingkatkan IPM Jateng #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju https://t.co/VQgvNvy8Gp,tingkat jateng,2
Ganjar Beri Kiat Mengelola Dan Mengembangkan Desa Wisata Kepada Wali Kota Dan Jajaran Pemkot Pariaman  Freya Binus SISCA JANGAN LUPA MAKAN Suchwita Cabe Keisya sehun CONGRATULATIONS JIN PT Vale MC YEONJUN hobi Suzy Cakra Khan jaehyun Milan Barbie https://t.co/abfntwi43u,beri kiat kelola kembang desa wisata wali kota jajar perintah kota pariaman freya bus sisca lupa makan suchwita cabe isya hun congratulations vale yeonjun hobi suzy cakra jaehyun mil barbie,1
@mengsimeow @vavarosha @tanyarlfes Iya sih tp miris aja,miris,0
@haechaneon @rujakcingvr @tanyarlfes 15 kak wkwk,tertawa,0
"PKS Sebut Baju Kampanye Ganjar Kurang Cerah dan Berani, Tak Seperti Jokowi Dulu https://t.co/zf7dmMTVh3",sebut baju kampanye kurang cerah berani,0
Ganjar Blusukan Cek Revitalisasi Pasar Wonolopo: Hasilnya Sudah Oke!  Freya Binus SISCA JANGAN LUPA MAKAN Suchwita Cabe Keisya sehun CONGRATULATIONS JIN PT Vale MC YEONJUN hobi Suzy Cakra Khan jaehyun Milan Barbie https://t.co/3chflg8QBW,blusukan revitalisasi pasar wonolopo hasil freya bus sisca lupa makan suchwita cabe isya hun congratulations vale yeonjun hobi suzy cakra jaehyun mil barbie,0
@inuu90 @dolcegust0 @tanyarlfes Semakin bnyk aliran dan menggap itu wajar  G mana dajjal datang d embat abis 🤣,banyak alir gap wajar dajjal datang embat habis,1
"Puan Ajak Jurkam Muda Pemenangan Ganjar Ciptakan Pemilu 2024 dengan Gembira, Damai, dan Penuh Cinta  #puanmaharani #GanjarPranowo #capres #pdip #teropongnews https://t.co/8tRQTRsgWK",ajak jurkam muda menang cipta milu gembira damai penuh cinta,2
Ganjar Pranowo Revitalisasi 84 Pasar Dengan Anggaran Rp390 Miliar Lebih. Pemimpin Yang Sudah Teruji Berbuat Untuk Rakyat  Freya Binus SISCA JANGAN LUPA MAKAN Suchwita Cabe Keisya sehun CONGRATULATIONS JIN PT Vale MC YEONJUN hobi Suzy Cakra Khan jaehyun Milan Barbie https://t.co/KmILQB22B0,revitalisasi pasar anggar miliar pimpin uji buat rakyat freya bus sisca lupa makan suchwita cabe isya hun congratulations vale yeonjun hobi suzy cakra jaehyun mil barbie,0
@lalisaafranss @inuu90 @dolcegust0 @tanyarlfes Gua paham kristen ortodoks . Mulai bermunculan yg ngedukung bnyk 🤣. Seolah olah wajar .,paham kristen ortodoks mulai muncul ngedukung banyak olah wajar,2
@Joker_Wedoks @hutahur1 @DJoker_GinOngs @NGM_007 @Yudiantiyaman @putri_Aalona @Andrikosasih @ganjarpranowo @Dennysiregar7 @psi_id @Puspen_TNI @mazzini_gsp @kurawa @aniesbaswedan Sayang ya ada jejak digitalnya 😂😂😂sekjen aja bilang Ganjar Gimik 🤪🤪,sayang jejak digital sekjen bilang gimik,0
"Gelombang Dukungan Generasi Milenial Semakin Besar, Ganjar Siap Wujudkan Bonus Demografi Yang Berkualitas  Freya Binus SISCA JANGAN LUPA MAKAN Suchwita Cabe Keisya sehun CONGRATULATIONS JIN PT Vale MC YEONJUN hobi Suzy Cakra Khan jaehyun Milan Barbie https://t.co/nsvIvAq91m",gelombang dukung generasi milenial besar siap wujud bonus demografi kualitas freya bus sisca lupa makan suchwita cabe isya hun congratulations vale yeonjun hobi suzy cakra jaehyun mil barbie,2
Prabowo presiden ganjar wakil 2024  pas https://t.co/B3XMJu4G1l,presiden wakil,1
Prabowo presiden ganjar wakil pas 2024👍👍👍👍👍 https://t.co/8Xh4cDEMlZ,presiden wakil,0
4 Survei Terbaru Capres Menuju Pilpres 2024. Milenial Merapat Dan Bersiap All In Ke Ganjar Pranowo  Keisya Barbie SISCA JANGAN LUPA MAKAN Binus PT Vale Suzy Oppenheimer Freya Suchwita Marlo hobi sehun MC YEONJUN jaehyun https://t.co/dVvdTJRAqO,survei baru capres tuju pilpres milenial rapat siap isya barbie sisca lupa makan bus vale suzy oppenheimer freya suchwita marlo hobi hun yeonjun jaehyun,0
@Rizkihadi @JohnBanting03 @pranoto_yudho @FransAlosius @WagimanDeep212_ @bpkri Ngoceh tanpa data. Pantes sih KL pendukung Jokowi Ganjar tolol2. 😎,ngoceh data pantas kalo dukung tolol,0
Ganjar Pranowo pemimpin yang dekat dengan ulama https://t.co/H19MtDGNCQ,pimpin ulama,0
Ganjar Pranowo pemimpin yang dekat dengan ulama https://t.co/f6zHD9qm4N,pimpin ulama,0
"Elektabilitas Prabowo bersaing ketat dengan Ganjar, Anies urutan ketiga."" #newsupdate #update #news #text https://t.co/JMsXJdD19P""",elektabilitas saing ketat urut tiga,1
"@Sujiono050476 @mangunsong63 @aniesbaswedan @feryfarhati Menjabat gak menjabat kan kampanye duluan, ganjar jg kalau hari libur sabtu dan minggu itupun baru 2buln blum ada..",jabat jabat kampanye duluan hari libur sabtu minggu itu baru buln,0
"@andre_rosiade @budimandjatmiko @prabowo Hmmm apakah ganjar akan jadi cawapres  prabowodua kandidat dlm pilprea seru ne..he.at hemattt keuangan negara""",hmmm jadi cawapres prabowodua kandidat pilprea seru hemattt uang negara,0
@Aryprasetyo85 @PDI_Perjuangan @psi_id @GunRomli @Giring_Ganesha @Marbot_Udien @Uki23 @Urrangawak @03__nakula @ch_chotimah2 @NgkongRoses Mantap PSI dukung Ganjar,mantap dukung,1
@Ganjaris0071 @psi_id Bukannya udah deklarasi ya? Atau mau deklarasi ulang kelain kamar?  Ganjar Yenny gimana ini? https://t.co/nFfL9FM2Zd,deklarasi deklarasi ulang lain kamar yenny bagaimana,2
Inovasi Ganjar memanglah yang terbaik #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https://t.co/azkaULCIGt,inovasi memang baik,0
Ganjar Tingkatkan IPM JATENG  #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https://t.co/3zuc0aqBDc,tingkat jateng,1
Ganjar mirip seperti sosok Pak Jokowi yang pekerja keras dan inovasi #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https://t.co/QYwi0kK3Ne,mirip sosok kerja keras inovasi,1
Ganjar Sosok yang anti dengan Korupsi terbukti di Jateng memberikan dukungan penuh terhadap KPK #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https://t.co/lJ7XsWhZUz,sosok anti korupsi bukti jateng beri dukung penuh,0
"@GeiszChalifah Ganjar anti Israel, kalo edan gimana?",anti israel edan bagaimana,0
"Nih orang masih mau cari celah salah nya @Puspen_TNI aj,,, eh @Miduk17 lo manusia apa binatang ggk ngerti bahasa manusia lo y.... Lo pasang aj den ganjar lo balihonye dirumah lo ngapain si lo jadi usilin @Puspen_TNI aj,,, ada masalah lo...?",orang cari celah salah kamu manusia binatang erti bahasa manusia kamu kamu pasang kamu balihonye rumah kamu sedang apa kamu jadi usilin masalah kamu,0
@FaGtng @ganjarpranowo Milenial dan GenZ bersama Ganjar,milenial genz,1
@helmihakam7 @Dennysiregar7 Ganjar dan pks anti israel lu pro israel?,anti israel kamu profesional israel,1
@Ganjaran_app @ganjarpranowo Lanjutkan pak ganjar 👍🏿,lanjut,0
@Riza_Ganjar_15 @haechaneon @rujakcingvr @tanyarlfes Hah ngomong apa,bicara,1
"@Hangudi_L @Dennysiregar7 @Safeguardindo1 @PKSejahtera Pks dan ganjar anti israel, lu pro israel ya? Pengkhianat",anti israel kamu profesional israel khianat,1
@balenciagka @Ganjaran_app @ganjarpranowo Yuk Indonesia bangkit bersama pak ganjar pranowo,indonesia bangkit,0
"@Riza_Ganjar_15 @vavarosha @tanyarlfes Menurut lu islam paling bener gak masalah, menurut orang Hindu hindu yg benar gak masalah..masalah itu kalau lu maksa orang lain kalau agama lu benar",kamu islam benar masalah orang hindu hindu benar masalah masalah kamu maksa orang agama kamu benar,0
@balenciagka @Ganjaran_app @ganjarpranowo Sekarang ga akan ragu lagi buat milih pak ganjar,ragu milih,2
"Ganjar Pranowo bersama para masyayikh dan habaib se-Indonesia dalam momen bersejarah di Pondok Pesantren Al Anwar, Sarang, Rembang.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #MEnangkanGAnjar #MEnangkanGAnjarTotal https://t.co/nen1Q0oPUK",masyayikh habaib indonesia momen sejarah pondok pesantren anwar sarang rembang,2
@Riza_Ganjar_15 @haechaneon @rujakcingvr @tanyarlfes Nonton ini dulu ya kak. Jangan asal ngejudge. Semoga kakaknya mau belajar biar gada orang yg tersakiti baca tweet kaka  https://t.co/dkYDIVtiF7,nonton asal ngejudge moga kakak ajar tidak orang sakit baca tweet kakak,2
@Ganjaran_app sehat selalu pak ganjar,sehat,2
"teriak kadrun,kampret,ternyata kau sbg pendukung Ganjar Pranowo aliran kampret buat malu.pembunuh sekalipun layak menerima kata maaf dan pengampunan paham...!!sdh kayak kau yg pemilik surga yg menentuka pantas atau tdk orang di ampunin.",teriak kadrun sial nyata kamu dukung alir sial malu bunuh layak terima kata maaf ampun paham kamu milik surga menentuka orang ampunin,0
@Ganjaran_app @ganjarpranowo Gimana ya kalau pak Ganjar sudah menjadi Presiden,bagaimana jadi presiden,1
Penilaian objektif Pangliam Andika terhadap Ganjar 👍🇮🇩  || Keisya SISCA JANGAN LUPA MAKAN Barbie Anna Binus hobi Suzy Freya Oppenheimer Lombok Mario PT Vale Top 5 Suchwita Yoona GoSe Van de Beek || https://t.co/1vJJwzldYa,nilai objektif pangliam andika isya sisca lupa makan barbie anna bus hobi suzy freya oppenheimer lombok mario vale suchwita yoona gose beek,2
@Ganjaran_app @ganjarpranowo semangat terus untuk pak ganjar,semangat terus,1
@ganjarpranowo Pak Ganjar Pranowo niki tetangga kulo terkena DBD yang sudah kena DPD gaamau ngasih surat  lab dri rumah sakit pak. Sedangkan kita yang mau laporan ke pihak kades gabisa soalnya bingung suratnya gabisa di minta pak,nik tetangga kulo kena kena gaamau beri surat rumah sakit lapor pihak kades bisa soal bingung surat bisa minta,0
@Ganjaran_app @ganjarpranowo Pa ganjar memang jagonya 😀,jago,0
"@balenciagka @Ganjaran_app @ganjarpranowo Maju terus pak ganjar, pimpin Indonesia menjadi negara yang maju",maju terus pimpin indonesia jadi negara maju,0
@MaruayTa @Riza_Ganjar_15 @SastaAta @rujakcingvr @tanyarlfes agak kaget jg ketemu anak psikologi yg kek gini wkwk,kaget ketemu anak psikologi kayak gin tertawa,1
@Rizkihadi @JohnBanting03 @pranoto_yudho @FransAlosius @WagimanDeep212_ Iya iya.. jadi @bpkri dibeli ya.  Kamu lagi nyindir Ganjar dapat wtp beli dari @bpkri ?  Mas2 makanya kalau tidur jangan terlalu miring. Ilernya kemana2,jadi beli nyindir beli tidur miring iler,2
"@Ganjaran_app @ganjarpranowo Sehat selalu pak ganjar, agar terus bisa memberikan yg terbaik untuk rakyat Indonesia",sehat terus beri baik rakyat indonesia,1
"Silaturahmi Masyayikh Se-Indonesia di Ponpes Al Anwar, Rembang  .  .  #GanjarPranowo #MyGanjar #Ganjar https://t.co/YPXoDRDXNt",silaturahmi masyayikh indonesia pondok pesantren anwar rembang,0
@balenciagka @Ganjaran_app @ganjarpranowo Indonesia makin jaya ditangan pak ganjar,indonesia jaya tang,0
"Tak ada tokoh lain yg cocok sama Ganjar Pranowo selain Erick Thohir.  Erick Thohir seirama dengan Ganjar dalam bekerja, inovatif dan gerak cepat!  Soal prestasi? Erick berhasil raih banyak prestasi selama menjabat sebagai Menteri BUMN.  #GanjarErickDuetTerbaik https://t.co/auxTMuFtAV",tokoh cocok erick thohir erick thohir irama kerja inovatif gerak cepat soal prestasi erick hasil raih prestasi jabat menteri bumn,2
"@Ganjaran_app @ganjarpranowo Selain milik bu atiqoh, pak ganjar juga milik rakyat Indonesia 😂",milik atiqoh milik rakyat indonesia,0
Ganjar tetap nyapres apabila prabowo tolak proposal ganjar sbg wapres!,tetap nyapres tolak proposal wapres,2
"@SheizzaNissa @ganjarpranowo Sblm Ganjar di deklarasikan n sblm  ada maling di proyek BTS Anismu itu udah kliling pake jet bkn pake kaki ky yg dia blg,alat transportasi adalah kaki😂",deklarasi maling proyek anis kliling pakai bukan pakai kaki yang bilang alat transportasi kaki,0
