Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
PERANCANGAN BISNIS DAN KELAYAKAN PADA STARTUP E-MARKETPLACE GAMBUNG STORE SAVINA NABA AULINASARI,SAVINA NABA AULINASARI,SAVINA NABA AULINASARI,"Endang Chumaidiyah,  Endang Chumaidiyah","Gambung Store merupakan sebuah startup berbentuk e-marketplace dengan penjualan produk desa untuk Badan Usaha Milik Desa di Desa Mekarsari, Ciwidey, Bandung, Jawa Barat. Usaha ini dibuat agar dapat meningkatkan penjualan produk, dan menciptakan pertumbuhan masyarakat sehingga dapat berjualan antara desa dan pusat kota pertumbuhan. Gambung Store memiliki 3 produk yang akan dipasarkan, yaitu keripik teh “Sam-sam chips”, kopi roasted robusta “Bah Dusyie”, dan baju kaos “Results”. Tugas akhir ini dilakukan untuk membantu merancang bisnis Gambung Store agar dapat berjualan memenuhi kebutuhan pasar, karena bisnis ini bersifat unik dan baru, maka diperlukan perhitungan kelayakan apakah bisnis Gambung Store dapat layak dijalankan ataupun tidak dari aspek pasar, aspek teknis, aspek finansial, serta analisis risiko dan sensitivitas. Potensi ekonomi Desa Mekarsari memiliki komoditas unggulan yaitu kopi sebesar 220 ton (cherries) pertahun atau persekali panen, kopi olahan yang sudah diekspor sekir 18 ton. Teh rakyat sebesar 24 ton pertahun, sayuran berat ya tentatif dan susu sapi sebesar 600 liter perhari. Aspek pasar didapatkan dari hasil penyebaran kuesioner yang menghasilkan pasar potensial untuk masing-masing produk, keripik teh sebesar 88%, kopi roasted arabica sebesar 81% dan baju kaos sebesar 71%. Dari perolehan pasar potensial, didapatkan pasar tersedia dengan melihat keminatan dan kemampuan membeli masing-masing produk, keripik teh sebesar 81% dari pasar potensial, kopi roasted arabica sebesar 70% dar pasar potensial dan baju kaos sebesar 64% dari pasar potensial. Perhitungan pasar sasaran dibidik berdasarkan pertimbangan data historis penjualan masing-masing produk, didapatkan keripik teh membidik 3% dari pasar tersedia, kopi roasted arabica membidik 0,50% dari pasar tersedia dan baju kaos membidik 0,1% dari pasar tersedia. Perancangan teknis dilakukan dengan melakukan wawancara, observasi dan benchmark ke kompetitor serupa untuk menentukan jumlah tenaga kerja yang diperlukan, peralatan, penggunaan teknologi, lokasi bisnis usaha, hingga didapatkan estimasi investasi Gambung Store. Kebutuhan  tenaga kerja berdasarkan proses bisnis Gambung Store dan pertimbangan kompetitor didapatkan tenaga kerja yang terdiri dari CEO, pemasaran, riset dan pengembangan, technology officer dengan total tenaga kerja berjumlah 5 orang. Hasil perhitungan finansial diperoleh NPV sebesar Rp73.181.573,624 dengan perolehan IRR sebesar 11,92% dimana MARR yang digunakan sebesar 11,80% sehingga peroleh PBP yaitu 4,84 tahun. Nilai IRR > MARR, nilai NPV >0, dan PBP < umur dilakukan perhitungan kelayakan, maka usaha ini dapat dikatakan layak dijalankan mengikuti kriteria finansial tersebut. Dengan batas sensitivitas penurunan demand sebesar 8%. Perhitungan sensitivitas dilakukan untuk mengukur seberapa berpengaruh penurunan atau kenaikan suatu faktor biaya dalam bisnis Gambung Store. Dari bisnis Gambung Store pun memiliki risiko yang terjadi, terbagi dari dari risiko pasar yang diidentifikasi yaitu jumlah permintaan yang tidak bisa di prediksi dan perkembangan strategi pemasaran yang memanfaatkan sosial media. Risiko teknis terdiri dari perkembangan teknologi yang semakin maju dan peralatan rusak. Risiko finansial yang terjadi adalah terjadinya kenaikan inflasi dan suku bunga. Dari risiko tersebut dilakukan manajemen risiko dari masing-masing risiko yang terjadi. Dari risiko pasar yang terdiri dari jumlah permintaan yang tidak bisa di prediksi dilakukan manajemen risiko dengan risiko kontrol, dengan mengurangi frekuensi hal tersebut terjadi. Selain itu, risiko perkembangan strategi pemasaran yang dapat diatasi dengan manajemen risiko avoidance yaitu dengan pertimbangan sebuah usaha akan melakukan penanggungan untuk mengatasi risiko tersebut.  Dari risiko teknis terdiri dari perkembangan teknologi yang maju dilakukan manajemen risiko avoidance dan peralatan rusak dengan manajemen risiko kontrol dengan penghindaran risiko. Dari risiko finansial yaitu terjadinya kenaikan   inflasi dan suku bunga dengan manajemen risiko kontrol.","338.542 - Business cycles, prosperity, recession, depression, recovery, panics",Karya Ilmiah - Skripsi (S1) - Reference,Feasibility Studies,2021,"Universitas Telkom, S1 Teknik Industri"
PERANCANGAN DAN REALISASI ANTENA MIKROSTRIP TEKSTIL DUAL BAND UNTUK PENERIMA GPS TANIA MELIGIATRI,TANIA MELIGIATRI,TANIA MELIGIATRI,"Heroe Wijanto, Edwar","GPS (Global Positioning System) adalah sistem yang digunakan untuk menentukan posisi pengguna GPS di permukaan bumi yang dikirimkan secara langsung atau real time dengan menampilkan koordinat pengguna melalui teknologi satelit di luar angkasa. GPS adalah satu-satunya sistem satelit navigasi global yang beroperasi penuh yang digunakan untuk menentukan posisi, kecepatan, arah, dan waktu di dunia saat ini. Antena merupakan salah satu komponen utama penerima GPS, yang akan memproses sinyal yang diterima, dan sangat menentukan kinerja penerima GPS tersebut. Pada tugas akhir ini dirancang dan direalisasikan antena sebagai penerima GPS menggunakan antena mikrostrip berbahan tekstil dengan frekuensi dual band yaitu 1575,42 MHz dan 1227,60 MHz dengan teknik pencatuan microstrip line. Proses perancangan antena dimulai dengan menentukan spesifikasi antena, serta melakukan perhitungan dan simulasi teoritis dengan bantuan software CST. Antena ini menggunakan metode slot dan double substrat berbahan dasar cordura dengan ketebalan 1 mm tiap lapisannya dan copper tape sebagai bahan untuk ground plane dan patch. Metode slot pada antena berhasil membentuk dan menghasilkan respon dual band yang diinginkan. Diperoleh nilai VSWR yang sudah sesuai dengan spesifikasi antena sebesar 1,4006, bandwidth selebar 19 MHz untuk (VSWR ? 2) pada frekuensi 1227,60 MHz dengan polarisasi sirkular dan pada frekuensi 1575,42 MHz nilai VSWR sebesar 1,7813, bandwidth selebar 36 MHz untuk (VSWR ? 2) dengan polarisasi ellips. Pola radiasi yang dihasilkan masing-masing frekuensi adalah omnidirectional dan unidirectional. 
Kata kunci: antena mikrostrip, antena tekstil, antena dual band, GPS.",621.382 54 - Antennas and propagation,Karya Ilmiah - Skripsi (S1) - Reference,Antennas & Propagation,2021,"Universitas Telkom, S1 Teknik Telekomunikasi"
"PERANCANGAN DAN REALISASI PENGUAT DERAU RENDAH 1.691,64 – 1.692,64 MHz UNTUK STASIUN BUMI PADA SISTEM SATELIT GEO-KOMPSAT-2A INTAN RAHMATIKA",INTAN RAHMATIKA,INTAN RAHMATIKA,"Heroe Wijanto, Edwar","Satelit Geo-Kompsat-2A (GK-2A) merupakan salah satu satelit meteorologi yang berfungsi untuk memberikan informasi mengenai keadaaan cuaca seperti deteksi awan, suhu permukaan laut, kondisi permukaan bumi dan masih banyak lagi yang berkaitan dengan meteorologi. Satelit GK-2A berada pada orbit geostasioner dengan ketinggian 35.786 km dengan longitudinal 128,2°. Satelit berada pada jarak yang cukup jauh dan banyaknya gangguan yang terjadi maka diperlukan sebuah Penguat Derau Rendah (LNA). LNA ini berfungsi meningkatkan level sinyal terima dan menekan level noise yang dihasilkan sehingga dapat diproses oleh stage selanjutnya. 
    Pada Tugas Akhir ini dirancang dan direalisasikan LNA yang dapat beroperasi pada frekuensi 1.691,64 - 1.692,64 MHz untuk stasiun bumi pada sistem satelit GK-2A. LNA yang diharapkan dari Tugas Akhir ini memiliki Noise Figure serendah mungkin, harus sanggup bekerja pada rentang frekuensi antara 1.691,64 - 1.692,64 MHz, memiliki derau internal serendah mungkin dan sensitivitas untuk dapat menerima sinyal yang lemah. Pengujian kinerja LNA dilakukan dengan cara menghitung secara matematis dan menguji data hasil pengukuran dengan spesifikasi yang diinginkan dan diaplikasikan pada stasiun bumi untuk mendapatkan hasil berupa citra dari satelit GK-2A menggunakan bantuan perangkat Raspberry pi 3, RTL-SDR dan piranti lunak Goesreceive. Hasil dari Tugas Akhir ini didapatkan Low Noise Amplifier yang memiliki gain sebesar 8 dB dan Noise figure sebesar -2,7 dB dan mampu menerima sinyal dari satelit GK-2A.","621.319 - Transmission, Power failure, Electrification",Karya Ilmiah - Skripsi (S1) - Reference,Traansmission Telecommunication,2021,"Universitas Telkom, S1 Teknik Telekomunikasi"
"PERANCANGAN DASHBOARD AKSI MITIGASI PENCEGAHAN KETERLAMBATAN PROYEK PERAKITAN 
REAR CONE NC212i MENGGUNAKAN FAULT TREE ANALYSIS DI PT. ABC REANATAMI IRAWAN",REANATAMI IRAWAN,REANATAMI IRAWAN,"Wawan Tripiawan, Devi Pratami","PT. ABC telah melaksanakan proyek perakitan rear cone NC212i yang mana 
mengalami masalah berupa keterlambatan di lima operasi dan banyaknya material 
issue semenjak tahun 2017 meskipun proyek baru dilaksanakan tahun 2020. Proses 
evaluasi keterlambatan proyek pun dilakukan dengan metode fault tree analysis dan 
method of obtaining cut sets (MOCUS) yang bertujuan mengetahui sumber 
masalah.",658.404 - Project management,Karya Ilmiah - Skripsi (S1) - Reference,Project Management,2021,"Universitas Telkom, S1 Teknik Industri"
Perancangan Museum Juang 45 Bekasi Dengan Penyesuaian Kehidupan New Normal DELLA FADHILAH,DELLA FADHILAH,DELLA FADHILAH,"Tita Cardiah, Maysitha Fitri Az Zahra","Gedung Juang 45 Bekasi adalah salah satu bangunan cagar budaya tipe c peninggalan sejak masa penjajahan Belanda. Berlokasi di Jalan Sultan Hasanuddin No. 39, bangunan ini memiliki beberapa masalah dimulai dari visi misi Pemerintah Bekasi, gedung tidak berfungsi, keadaan eksisting yang memburuk, museum mini sebelumnya yang tidak menunjang hingga menurunnya daya tarik pengunjung. Penelitian ini bertujuan untuk memberi penjelasan, pengaplikasian dan ilustrasi mengenai perancangan Museum Juang 45 Bekasi sebagai public space yang menunjang kehidupan new normal dan pengunjung mendapatkan pengalaman ruang serta makna dari ruang pamer museum yang diharapkan, yaitu kunjungan yang edukatif, rekreatif, dan kreatif. Metode penelitian kualitatif digunakan dengan data-data bersifat deskriptif dalam menganalisis objek. Landasan teori kualitatif digunakan sebagai pemandu penelitian. Dengan teknik pengumpulan data melalui pencarian studi literatur dan survei lapangan. Hasil penelitian menunjukan bahwa untuk menghidupkan kembali kawasan Gedung Juang 45 Bekasi maka dirancanglah Museum yang berfokus mengenai sejarah kota Bekasi dari masa prasejarah, perjuangan masa penjajahan hingga perkembangan sosial budaya. Kemudian, gedung sekitarnya yang tidak terpakai dirancang menjadi gedung kantor pengelola museum, cafetaria dan sewa. Teknologi digunakan sebagai pendekatan desain dan Budaya Lokal digunakan sebagai tema perancangan. Konsep penggayaan Tradisional Kontemporer dipilih untuk merancang interior ruangannya.",747 - Interior Design,Karya Ilmiah - Skripsi (S1) - Reference,Interior Design - Museum,2021,"Universitas Telkom, S1 Desain Interior"
PERANCANGAN PERBAIKAN KOMUNIKASI PEMASARAN KOPIREK MENGGUNAKAN METODE BENCHMARKING DAN TOOL ANALYTICAL HIERARCHY PROCESS MOCHAMMAD RIFKY FADILLAH,MOCHAMMAD RIFKY FADILLAH,MOCHAMMAD RIFKY FADILLAH,"Agus Achmad Suhendra, Husni Amani","Kopirek merupakan salah satu usaha bisnis yang bergerak pada bidang makanan dan minuman, khususnya kopi. Saat ini Kopirek telah menjalankan usahanya selama dua tahun yang mana Kopirek didirikan pada tahun 2018, tepatnya berada di Kota Bekasi. Kopirek memiliki lokasi yang cukup strategis di Kota Bekasi. Kopirek sudah mengaplikasikan beberapa bauran komunikasi pemasaran, namun belum optimal sehingga kesadaran masyarakat terhadap Kopirek masih rendah. Hal ini dapat dilihat dari jumlah followers yang relatif lebih rendah dibandingkan dengan pesaingnya. Selain itu jumlah penjualan Kopirek pada bulan Oktober 2019 hingga September 2020 masih mengalami ketidakstabilan penjualan yang cukup signifikan. Pada tugas akhir ini memiliki tujuan untuk melakukan perbaikan komunikasi pemasaran dengan menggunakan metode benchmarking dengan tool Analytical Hierarchy Process (AHP). Metode benchmarking diterapkan dengan tujuan untuk mengetahui penerapan komunikasi pemasaran terbaik dari pesaing yang nantinya akan dipakai sebagai acuan Kopirek dalam melakukan pembuatan program komunikasi pemasaran. Pesaing terpilih yang dijadikan partner benchmark didapatkan dengan mengolah data menggunakan tool Analytical Hierarchy Process (AHP). Setelah dilakukan pengolahan data, didapatkan rancangan program komunikasi pemasaran yang dapat diimplementasikan oleh Kopirek untuk kedepannya, antara lain meningkatkan penggunaan poster dan banner, menggunakan website, meningkatkan frekuensi posting dan jumlah konten pada Instagram, menggunakan Youtube endorsement dan email blast, meningkatkan jam operasional dan jumlah outlet, meningkatkan frekuensi bundling harga dan jumlah partner kolaborasi, meningkatkan frekuensi sponsorship dan jumlah audiens pada saat acara yang diselenggarakan oleh Kopirek.",658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,Marketing Communication,2021,"Universitas Telkom, S1 Teknik Industri"
PERANCANGAN PROSES MONITORING INSTALASI DAN AKTIVASI PADA PELAYANAN TRAFFIC INTERNET BERDASARKAN PROFIL SERVQUAL DI PT. TELEKOMUNIKASI INDONESIA INTERNATIONAL (TELIN) HARSYA NUR AULIA DEWI,HARSYA NUR AULIA DEWI,HARSYA NUR AULIA DEWI,"WIYONO, SHEILA AMALIA SALMA","PT. Telekomunikasi Indonesia International (Telin) merupakan perusahaan penyedia pelayanan telekomunikasi dan jaringan berskala international yang menjaga serta meningkatkan kualitas pelayanannya agar mendapatkan kepuasan konsumen. Tingkat kepuasan konsumen terhadap pelayanan yang diberikan perusahaan didapatkan dari faktor permasalahan penanganan pelayanan. Beberapa hal dapat menjadi faktor permasalahan kemampuan memahami teknis, komunikasi dengan konsumen, proses penanganan pelayanan yang diberikan saat instalasi atau aktivasi maupun jika terdapat gangguan, tidak terdapat proses monitoring dan informasi produk pada website sulit dimengerti oleh konsumen. Aspek pelayanan yang masih rendah dimana belum memenuhi harapan konsumen yang diberikan oleh perusahaan diperlukan usulan perbaikan pelayanan untuk meningkatkan kepuasan konsumen. Metodologi yang digunakan pada penulisan tugas akhir ini untuk mengetahui kesenjangan (GAP) berdasarkan profil SERVQUAL dan Net Promoter Score untuk mengetahui seberapa besar nilai rekomendasi konsumen kepada orang lain. Pada tugas akhir ini didapatkan nilai kesenjangan (GAP) bernilai negatif berdasarkan dari faktor permasalahan kualitas pelayanan yang dikelompokkan menjadi lima dimensi yang berpotensi sebagai sumber masalah yaitu reliability (kehandalan), responsiveness (ketepaatan waktu), assurance (jaminan kualitas), empathy (kepedulian) dan tangibles (bukti fisik). Berdasarkan perhitungan nilai kesenjangan (GAP) didapatkan nilai kesenjangan (GAP) reliability sebesar -0.074 dan tangibles sebesar -0.093. Perhitungan Net Promoter Score yang didapat yaitu sebesar 37%. Usulan perbaikan kualitas pelayanan yang dirancang  dari dimensi dan atribut aspek pelayanan yang masih rendah. Rancangan usulan perbaikan dengan merancang proses monitoring dengan membuat konsep desain untuk memonitoring kegiatan seperti monitoring proses instalasi dan aktivasi. Evaluasi hasil konsep rancangan usulan perbaikan dilakukan melakukan analisa implementasi kelebihan dan kekurangan konsep usulan rancangan, melakukan verifikasi hasil dan validasi dari pihak perusahaan.",658.562 - Quality control,Karya Ilmiah - Skripsi (S1) - Reference,Quality Control-service Quality,2021,"Universitas Telkom, S1 Teknik Industri"
SISTEM PEMANTAUAN SUHU AIR DAN KELEMBABAN TANAH BERBASIS INTERNET OF THINGS (IOT) UNTUK PEMANTAUAN AKTIVITAS GUNUNG BERAPI BRYDA ARIFA SYAHIRANI,BRYDA ARIFA SYAHIRANI,BRYDA ARIFA SYAHIRANI,"Rahmat Awaludin Salam, Asep Suhendi","Negara Indonesia terletak pada kondisi geografis dimana beberapa wilayah dicirikan terbentuk jalur pegunungan aktif. Oleh karena itu, Indonesia merupakan negara yang berpotensi rawan terjadinya letusan gunung berapi. Untuk mengatasi dampak dari bencana tersebut perlu dibuat sistem pemantauan aktivitas status gunung berapi berdasarkan parameter suhu air dan kelembaban tanah. Tujuan penelitian adalah untuk membuat sistem pemantauan yang dapat memberikan data berupa informasi secara real-time mengenai aktivitas gunung berapi. Sistem pemantauan yang dibuat berbasis Internet of Things dengan menggunakan perangkat pendukung aplikasi IoT berupa ThingSpeak. Pengamatan kinerja sistem dilakukan dari 15 Juni 2021 hingga 22 Juni 2021. Dari hasil pengukuran diketahui dengan kondisi suhu air 240C-310C dan kelembaban tanah 28%-15%, dapat diklasifikasikan status gunung berapi berada pada Level I (Normal). Konsumsi daya oleh sistem selama 24 jam mencapai 44,6 Watt. Tingkat keberhasilan pengiriman data sistem pemantauan mencapai 82%. Kinerja sistem pemantauan menjadi informasi keberhasilan pengiriman data dari aktivitas gunung berapi. Dengan diketahui secara real atau lebih awal dari aktivitas gunung berapi dapat dilakukan penanganan bencana sedini mungkin. Kata kunci: air, IoT, kelembaban, pemantauan, suhu, tanah",607.427 - Engineering Design,Karya Ilmiah - Skripsi (S1) - Reference,Engineering Instruments-digital Control Systems,2021,"Universitas Telkom, S1 Teknik Fisika"
"ANALISIS KINERJA MULTIPLE PULSE POSITION MODULATION TERHADAP INTERFERENSI LAMPU NEON PADA SISTEM VLC

(MULTIPLE PULSE POSITION MODULATION PERFORMANCE ANALYSIS TOWARDS FLUORESCENT LAMP INTERFERENCE IN VLC SYSTEM) NAFFISA NAUFAL ANDRIANI",NAFFISA NAUFAL ANDRIANI,NAFFISA NAUFAL ANDRIANI,"AKHMAD HAMBALI, M. IRFAN MAULANA",ABSTRAK,"621.382 7 - Optical communications, Transmission of sound, Visual images, Other information by light, Optical disc technology, Laser communication",Karya Ilmiah - Skripsi (S1) - Reference,Optical  Communications,2021,"Universitas Telkom, S1 Teknik Telekomunikasi"
EKSPERIMEN METODE ULTRASONIK UNTUK MENGUKUR KETEBALAN SETIAP LAPISAN TANAH YANG BERBENTUK GRANULAR ELISABETH SIMBOLON,ELISABETH SIMBOLON,ELISABETH SIMBOLON,"Dudi Darmawan, Rahmat Awaludin Salam","Ketebalan lapisan tanah yang berbeda-beda di setiap daerah tentunya mempengaruhi klasifikasi penggunaan lahan. Untuk melakukan klasifikasi lahan, diperlukan teknologi yang mampu mengidentifikasi ketebalan lapisan tanah tanpa harus menggali tanah pada lahan tersebut. Metode Ultrasonik (ultrasonic testing) merupakan bagian dari pengujian tak merusak (non-destructive testing) yang memanfaatkan prinsip pemantulan gelombang. Penelitian ini menggunakan transduser ultrasonik AT200 sebagai sensor, T1 developer’s board sebagai pembangkit pulsa dan pengolah sinyal, osiloskop sebagai display, dan catu daya DC sebagai sumber tegangan. Gelombang ultrasonik yang ditransmisikan oleh transduser akan menjalar ke dalam partikel objek. Ketika gelombang ultrasonik mengenai perbatasan antar lapisan tanah yang berbeda kerapatan, gelombang ultrasonik akan dipantulkan dan gelombang pantul akan diterima oleh transduser. Gelombang yang diterima transduser ultrasonik akan diteruskan ke T1 developer’s board untuk diolah. Pengolahan yang dilakukan adalah superposisi antara gelombang yang ditransmisikan dan gelombang yang dipantulkan. Hasil pengolahan yang berbentuk gelombang stasioner, akan diteruskan ke osiloskop agar dapat dilihat bentuk dan waktu tempuh gelombang. Nilai waktu tempuh gelombang yang diukur akan diolah secara matematis untuk mendapatkan nilai ketebalan tanah. Hasil yang diperoleh dari penelitian ini menunjukkan bahwa nilai pengukuran ketebalan setiap lapisan tanah menggunakan metode ultrasonik mendekati nilai ketebalan setiap lapisan tanah yang sebenarnya, dengan persentase error tertinggi sebesar 8,62%.",621.3848 - Radar Engineering,Karya Ilmiah - Skripsi (S1) - Reference,Measurement Engineering,2021,"Universitas Telkom, S1 Teknik Fisika"
