Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
PENGARUH KEBIJAKAN WORK FROM HOME TERHADAP KINERJA INSTANSI PEMERINTAH (STUDI KASUS PADA BADAN KEPEGAWAIAN NEGARA) SASKI PRATIWI,SASKI PRATIWI,SASKI PRATIWI,Muhammad Yahya Arwiyah,"Penelitian ini dilakukan untuk mengetahui pengaruh kebijakan work from home terhadap kinerja pegawai Badan Kepegawaian Negara Subdirektorat Pengadaan Aparatur Sipil Negara. Tujuan dilakukannya penelitian ini untuk mengetahui dan menganalisis penerapan kebijakan work from home di Badan Kepegawaian Negara (BKN), bagaimana kinerja pegawai dari Badan Kepegawaian Negara (BKN), besarnya pengaruh kebijakan work from home terhadap kinerja Badan Kepegawaian Negara (BKN). Penelitian ini menggunakan metode kuantitatif dengan jenis penelitian deskriptif. Pengambilan sampel dilakukan dengan metode non-probability sampling jenis sampling jenuh, dengan jumlah responden sebanyak 33 orang. Teknik analisis data yang digunakan adalah analisis deskriptif dan analisis regresi linier sederhana. Hasil penelitian berdasarkan analisis deskriptif variabel kebijakan work from home dan kinerja secara keseluruhan dalam kategori baik. Berdasarkan uji hipotesis (uji t) didapat bahwa variabel kebijakan work from home berpengaruh signifikan terhadap kinerja pegawai Badan Kepegawaian Negara. Hal ini dibuktikan dengan memiliki nilai thitung (9,683) > ttabel (2,039) dan tingkat signifikansi 0,000 < 0,05. Berdasarkan koefisien determinasi didapat bahwa pengaruh kebijakan work from home (X) terhadap kinerja (Y) adalah sebesar 75,2%.",658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human Resources,2021,"Universitas Telkom, S1 Administrasi Bisnis"
"PENGARUH KUALITAS SISTEM, KUALITAS INFORMASI, DAN KUALITAS LAYANAN TERHADAP KEPUASAN PENGGUNA LMS (Studi Pada Mahasiswa Program Studi Administrasi Bisnis Telkom University) VINDY AYU NURMILA SITANGGANG",VINDY AYU NURMILA SITANGGANG,VINDY AYU NURMILA SITANGGANG,Fauzan Aziz,"Perkembangan teknologi informasi telah menyebabkan penggunaan teknologi informasi sebagai bagian proses bisnis perusahaan. Sama halnya seperti di bidang pendidikan saat ini yang telah menerapkan teknologi sebagai penunjang pembelajaran online sejak adanya pandemi Covid-19. Berbagai platform e-learning telah digunakan sebagai media pembelajaran seperti Telkom University yang telah menerapkan pembelajaran online dengan menggunakan Learning Management System berbasis Moodle. Tujuan dari penelitian ini ialah untuk mengetahui kualitas sistem, kualitas informasi, dan kualitas layanan terhadap kepuasan pengguna learning management system berbasis Moodle pada mahasiswa Telkom University program studi Administrasi Bisnis. Penelitian ini menggunakan metode kuantitatif dengan jenis penelitian deskriptif dengan menggunakan data primer dan data sekunder. Teknik sampling dilakukan dengan probability sampling dan menarik sampel dengan cara simple random sampling. Populasi dalam penelitian ini adalah mahasiswa aktif tahun angkatan 2018, 2019, dan 2020 program studi Administrasi Bisnis Telkom University dengan jumlah sebanyak 1.225 orang dan sampel yang dibutuhkan dalam penelitian ini adalah 302 responden. Teknik analisis data yang digunakan adalah analisis deskriptif dan analisis regresi linier berganda dengan menggunakan software SPSS ver. 26. Hasil analisis pada penelitian ini menunjukkan bahwa variabel independen yaitu kualitas informasi, dan kualitas layanan berpengaruh positif dan signifikan terhadap kepuasan pengguna LMS. Sedangkan variabel independen kualitas sistem tidak berpengaruh secara signifikan terhadap kepuasan pengguna LMS. Hasil uji koefisien determinasi menunjukkan bahwa variabel independen memiliki pengaruh terhadap variabel dependen sebesar 77,1% dan sisanya sebesar 22,9% dipengaruhi oleh variabel lain yang tidak diteliti dalam penelitian ini.","658.812 - Customer relationships, Claims, Complaints, Returns, Servicing of products",Karya Ilmiah - Skripsi (S1) - Reference,Customer Satisfaction,2021,"Universitas Telkom, S1 Administrasi Bisnis"
Pengaruh Lingkungan Kerja Non Fisik dan Disiplin Kerja Terhadap Kinerja Karyawan Pada Bagian Sumber Daya Manusia di Kantor Pusat PT. Pos Indonesia SYIFA FITRIA,SYIFA FITRIA,SYIFA FITRIA,Romat Saragih,"Kinerja yang tinggi merupakan syarat mutlak terpenuhinya tujuan organisasi. Melalui peningkatan lingkungan kerja non fisik dan disiplin kerja diharapkan kinerja yang dihasilkan dapat lebih tinggi. Penelitian ini dilakukan untuk mengetahui pengaruh lingkungan kerja non fisik dan disiplin kerja terhadap kinerja karyawan pada Bagian Sumber Daya Manusia di Kantor Pusat PT. Pos Indonesia.
    Metode yang digunakan pada penelitian ini adalah kuantitatif dengan jenis penelitian deskriptif dan kausalitas. Populasi yang digunakan dalam penelitian ini adalah karyawan pada Bagian Sumber Daya Manusia di Kantor Pusat PT. Pos Indonesia dengan jumlah sampel sebanyak 50 responden dengan pengambilan sampling menggunakan Teknik sampling jenuh. Teknik analisis yang digunakan adalah analisis deskriptif, dan analisis regresi linear berganda dengan bantuan aplikasi SPSS version 24 for windows.
    Hasil penelitian menunjukkan bahwa variabel kinerja karyawan masuk dalam kategori baik, variabel lingkungan kerja non fisik masuk dalam kategori baik dan variabel disiplin kerja masuk dalam kategori baik. Hasil penelitian juga menunjukkan bahwa secara parsial variabel lingkungan kerja non fisik tidak berpengaruh signifikan terhadap kinerja karyawan, sedangkan variabel disiplin kerja berpengaruh signifikan terhadap kinerja karyawan. Secara simultan lingkungan kerja non fisik dan disiplin kerja berpengaruh signifikan terhadap kinerja karyawan.
Kata Kunci: Lingkungan Kerja Non Fisik, Disiplin Kerja, Kinerja Karyawan.",658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human  Resources,2021,"Universitas Telkom, S1 Administrasi Bisnis"
"Pengaruh Pelatihan, Disiplin dan Kompetensi Terhadap Kinerja Karyawan (Studi Kasus Pada PT Pos Indonesia) FATHIMAH HANA KHAIRUN NI`MAH",FATHIMAH HANA KHAIRUN NI`MAH,FATHIMAH HANA KHAIRUN NI`MAH,Arif Kuswanto,"PT. Pos Indonesia adalah sebuah perusahaan yang bergerak pada bidang ekspedisi yang sudah berdiri sejak lama, namun PT. Pos bukanlah penguasa pada bidang ekspedisi. Untuk menjadi pemimpin diantara perusahaan bidang ekspedisi lainnya perlu memiliki kinerja karyawan yang baik, karyawan perlu memiliki disiplin yang tinggi dan kompetensi yang sesuai dengan kebutuhan perusahaan. Dalam rangka memenuhi kompetensi yang sesuai dengan kebutuhan perusahaan maka karyawan perlu diberikan pelatihan yang sesuai dengan kebutuhan perusahaan. Penelitian ini memiliki tujuan untuk mengetahui pengaruh dari pelatihan, disiplin, dan kompetensi terhadap kinerja karyawa pada PT. Pos Indonesia. Dalam penelitian ini metode yang digunakan adalah kuantitatif dan analisis dektriptif. Pengumpulan sampel menggunakan teknik nonprobability sampling dan sampling jenuh dengan jumlah responden 275 yang dikumpulkan melalui kuesioner. Untuk melakukan analisis menggunakan bantuan aplikasi SPSS. Penelitian ini menemukan pada uji t bahwa pelatihan, disiplin, dan kompetensi berpengaruh secara parsial. Kemudian untuk hasil dari uji f menunjukkan bahwa pelatihan, disiplin, dan kompetensi berpengaruh secara simultan terhadap kinerja karyawan. Sehingga dapat dikatakan pelatihan, disiplin, dan kompetensi berpengaruh positif secara parsial maupun simultan. Selain itu hasil dari koefisien determinasi mendapat nilai 0,824 dengan demikian 17,6% adalah faktor lain yang mempengaruhi kinerja karyawan namun tidak diteliti pada penelitian ini.",658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human Resouces Management,2021,"Universitas Telkom, S1 Administrasi Bisnis"
PENGARUH PROGRAM INKUBATOR BISNIS TERHADAP KEMAMPUAN WIRAUSAHA (Studi Pada Anggota StartupHub Universitas Telkom) NISSA KURNIA SARI,NISSA KURNIA SARI,NISSA KURNIA SARI,Fauzan Aziz,"Dalam membangun sebuah perusahaan atau bisnis perlunya peranan manusia sebagai tenaga kerja untuk mencapai sebuah tujuan bisnis atau menciptakan sebuah startup. Namun hanya sedikit yang bertahan atau berhasil menjalankan bisnis atau startup. Untuk memaksimalkan keberhasilan perusahaan atau bisnis harus didukung oleh wirausaha atau kemampuan wirausaha. Alternatif solusinya perlunya sebuah incubator bisnis. Program Inkubator bisnis merupakan sarana dan prasarana untuk membantu memecahkan masalah yang sedang dihadapi. Inkubator Startuphub membantu dalam menciptakan wirausaha – wirausaha baru dan untuk meningkatkan kemampuan wirausaha. Tujuan dari penelitian ini adalah untuk mengetahui dampak program inkubator bisnis terhadap kemampuan wirausaha anggota binaan inkubator startuphub yang mengikuti program inkubator. Penelitian ini menggunakan pendekatan kuantitatif dan analisis deskriptif. Non-Probability sampling dan sampling jenuh adalah Teknik sampling yang digunakan dalam penelitian ini dengan data sebanyak 60 responden yang didapatkan dari kuesioner. Analisis data dibantu dengan bantuan software SMARTPLS 3.0. Kesimpulan dari penelitian ini adalah adanya hubungan positif dan signifikan antara Program Inkubator Bisnis dengan Kemampuan Wirausaha. Tetapi, pada saat ini StartupHub masih bergerak di bagian pre-inkubator.",338.04 - Entrepreneurship,Karya Ilmiah - Skripsi (S1) - Reference,1 Entrepreneurship,2021,"Universitas Telkom, S1 Administrasi Bisnis"
PENGARUH SOCIAL MEDIA MARKETING INSTAGRAM TERHADAP BRAND AWARENESS SEJUTA PENGUSAHA INDRY ANNISA AZARINE,INDRY ANNISA AZARINE,INDRY ANNISA AZARINE,Trisha Gilang Saraswati,"Pertumbuhan komunitas bisnis di Indonesia sangat pesat terutama di media sosial, saat ini tercatat kurang lebih sebanyak 25 juta akun komunitas bisnis di Instagram. Sejuta Pengusaha merupakan salah satu komunitas bisnis di Indonesia yang tidak hanya memberikan edukasi, namun juga menyediakan platform e- commerce sendiri untuk mendukung anggotanya dalam berbisnis. Brand awareness Sejuta Pengusaha saat ini sudah cukup baik dengan jumlah followers di Instagram sebanyak 45.600 orang, namun jumlah tersebut masih sangat jauh dari target yang diharapkan. Jumlah followers tersebut merupakan salah satu tolak ukur dari brand awareness, karena followers merupakan pengunjung yang sudah menyadari eksistensi dari Sejuta pengusaha. Maka dari itu, penelitian ini dilakukan untuk mengetahui pengaruh social media marketing terhadap brand awareness Sejuta Pengusaha. Penelitian ini termasuk dalam jenis penelitian kuantitatif. Teknik sampling yang digunakan oleh peneliti adalah probability sampling terhadap 400 responden yang merupakan pengguna media sosial Instagram dan mengetahui Sejuta Pengusaha sebagai komunitas bisnis. Metode dalam penelitian ini adalah kuantitatif dengan teknik analisis deksriptif dan menggunakan analisis regresi linier berganda. Berdasarkan hasil penelitian, variabel social media marketing berpengaruh terhadap brand awareness secara simultan sebesar 50,9% sedangkan sebesar 49,1% dapat dijelaskan oleh faktor lain diluar penelitian ini. Secara parsial, pengaruh Online Communities (X1) terhadap brand awareness (Y) sebesar 7,1%, Interaction (X2) sebesar 11,3%, Sharing of Content (X3) sebesar 1,8%, Accessibility (X4) sebesar 12,5%, dan Credibility (X5) sebesar 18,2%. Saran untuk Sejuta Pengusaha adalah meningkatkan interaksi dua arah di Instagram dengan membuat caption berbentuk pertanyaan yang mengundang jawaban dari pengikut dan mengoptimasi media sosial selain Instagram untuk meningkakan tingkat brand awareness. Kata kunci : social media marketing, brand awareness, Komunitas bisnis",658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,Marketing,2021,"Universitas Telkom, S1 Administrasi Bisnis"
PPENGARUH CITRA MEREK DAN KUALITAS LAYANAN TERHADAP KEPUTUSAN PEMBELIAN DI SUPER INDO CABANG BEKASI PADA MASA PANDEMI COVID-19 RIMA AMALIA,RIMA AMALIA,RIMA AMALIA,Syahputra,"Masa pandemi membuat masyarakat lebih memilih untuk berbelanja melalui supermarket demi menjaga kesehatan dan kebersihan mereka. Pandemi covid-19 ini merubah atau menjadi pengaruh yang cukup besar pada proses keputusan pembelian masyarakat. Metode yang digunakan metode kuantitatif dengan jenis penelitian deskriptif dan kausal. Pengambilan sampel penelitian menggunakan metode Non Probability Sampling dan jenis Purposive Sampling dengan jumlah sampel 100 responden. Teknik analisis data menggunakan analisis deskriptif dan analisis regresi linier berganda Kesimpulan dalam penelitian ini adalah variabel dengan masing-masing item yang dimiliki dan hasil prersentase citra merek 61,4%, kualitas layanan 65,6% dan keputusan pembelian 66,9%. Citra merek, kualitas layanan dan keputusan pembelian sama-sama masuk dalam kategori cukup baik. Dan secara simultan menunjukan bahwa citra merek dan kualitas layanan secara simultan berpengaruh signifikan terhadap keputusan pembelian.",658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,Marketing Management,2021,"Universitas Telkom, S1 Administrasi Bisnis"
"Preferensi Pemilihan 
Supplier Biji Kopi Di Kaditu Coffee Dengan Menggunakan Metode Analytical 
Hierarchy Process (AHP) LUTHFI ZALFA ULAYA",LUTHFI ZALFA ULAYA,LUTHFI ZALFA ULAYA,Nadya Novandriani Karina Moeliono,"Penelitian ini dilakukan agar Mengetahui kriteria - kriteria apa saja yang perIu di 
perhatikan daIam pemiIihan suppIier biji kopi di Kaditu Coffee dan Mengetahui 
bagaimana penerapan metode AHP pada pemiIihan suppIier biji kopi terbaik untuk Kaditu 
Coffee. Tujuan penelitian ini dilakukan untuk Mengetahui kriteria - kriteria apa saja yang 
perIu di perhatikan daIam pemiIihan suppIier biji kopi di Kaditu Coffee dan Mengetahui 
bagaimana penerapan metode (AHP) pada pemiIihan suppIier biji kopi terbaik untuk 
Kaditu Coffee.
 Penelitian ini menggunakan metode AnaIyticaI Hierarchy Process (AHP) untuk 
membandingkan setiap supplier biji kopi sebagai alternatif. Populasi dan sampel pada 
penelitian ini adalah pemasok di kaditu coffee. Sampel penelitian ini berjumlah 3 Pemasok
yaitu Java Blend Taman Delta, Herdroastery, Kisunda. Teknik sampling adalah purposive 
sampling. teknik pengumpulan data Wawancara, karena jika dari segi sumber datanya 
penelitian ini mengadopsi metode wawancara untuk memperoleh data mentah tentang 
objek penelitian dan fenomena yang terjadi, wawancara akan di lakukan kepada Owner 
Kaditu Coffe.
 Hasil penelitian ini juga menunjukan kriteria yang paling tinggi adalah Kualitas 
dalam pemilihan kualitas biji kopi karena Kaditu Coffee lebih mengutamakan kualitas di 
bandingkan Harga. Peneliti menyarankan untuk Kaditu Coffee bisa lebih fokus ke supplier 
biji kopi dari herdroastery karena dari hasil penelitian yang telah di lakukan supplier biji 
kopi dari herdroastery memiliki rata rata bobot nilai tertinggi dari semua kriteria supplier",338.04092 - Entrepreneurs,Karya Ilmiah - Skripsi (S1) - Reference,Entrepreneur,2021,"Universitas Telkom, S1 Administrasi Bisnis"
RANCANG BANGUN APLIKASI BERBASIS WEBSITE  PENDISTRIBUSIAN REMPAH-REMPAH LOKAL “MEREMPAH” AWDIA HANA` QATRUNNADA SALSABILA,AWDIA HANA` QATRUNNADA SALSABILA,AWDIA HANA` QATRUNNADA SALSABILA,Kristinia Sisilia,Laporan Tugas Akhir WRAP Entrepreneurship ini bertujuan untuk memenuhi kewajiban pelaksanaan Program WRAP Entrepreneurship yang diselenggarakan di lingkungan Universitas Telkom dengan hasil kerja nyata/konkret. Program ini dilaksanakan selama 2 (dua) semester sesuai dengan Surat Keputusan Direktur Bandung Techno Park Nomor: 09/BTP/SK/0.0/2020 dimana program WRAP Entrepreneurship sebagaimana dimaksud merupakan program yang bertujuan untuk meningkatkan motivasi kewirausahaan berbasis teknologi informasi dan membangun ekosistem startup berbasis teknologi informasi di lingkungan Universitas Telkom.,006.7 - Web Design,Karya Ilmiah - Skripsi (S1) - Reference,Startup,2021,"Universitas Telkom, S1 Administrasi Bisnis"
Strategi Komunikasi Corporate Social Responsibility (CSR): Perspektif Societal Culture Jawa Timur AXEL DEVA MICHAEL MENAJANG,AXEL DEVA MICHAEL MENAJANG,AXEL DEVA MICHAEL MENAJANG,Razie Razak,"Penelitian ini membahas mengenai bagaimana tim Corporate Development Center (CDC) PT. Telekomunikasi Indonesia Witel Jember dalam menggunakan strategi komunikasi dengan melihat aspek budaya dan komunikasi CSR. Tujuan dari penelitian ini adalah untuk mengetahui strategi komunikasi yang digunakan Telkom Witel Jember dengan menggunakan aspek komunikasi dan budaya CSR. Selain itu untuk melihat apakah Telkom Witel Jember dalam melakukan komunikasi CSR menggunakan identifikasi yang sesuai dengan tahapan strategi PR saat pelaksanaan program CSRnya yaitu Program Kemitraan. Penelitian ini menggunakan metode fenomenologi kualitatif dimana peneliti akan memahami arti peristiwa dan kaitan-kaitannya terhadap orang-orang yang berada dalam situasi tertentu. Teknik pengumpulan data yang digunakan peneliti adalah observasi dan wawancara. Berdasarkan penelitian tim public relations PT. Telekomunikasi Indonesia Witel Jember menggunakan strategi PR, yaitu Defining The Problem, Planning and Programming, Taking Action and Communicating, Evaluating The Program. PT. Telekomunikasi Indonesia Witel Jember juga menggunakan aspek komunikasi CSR, yaitu Communication, Communication Forms, Communication Subjects, Communication Content, dan budaya CSR yaitu Power Distance, Individualism/Collectivism, Masculinity/Feminism, Uncertainty Aboidance.",302.207 - communication in education,Karya Ilmiah - Skripsi (S1) - Reference,Communication And Culture,2021,"Universitas Telkom, S1 Digital Public Relations"
